TriggerID,ImageFile1,ImageDate1,ImageFile2,ImageDate2,subject_id,project_id,workflow_id,subject_set_id,classifications_count,retired_at,retirement_reason,created_at,updated_at,location_list_0,location_list_1,class.count,top_identity,top_value,consensus_pct
GCETRF_CC_13Sep2021_06100012_frame_2,06100012_frame_201.png,6/10/2021 18:31,06100012_frame_202.png,6/10/2021 18:31,99750858,9858,26731,120984,10,2024-06-26 12:29:24 UTC,classification_count,2024-06-03 20:28:27 UTC,2024-06-03 20:28:27 UTC,https://panoptes-uploads.zooniverse.org/subject_location/650b0a73-079f-4225-b9a9-834dcd005228.png,https://panoptes-uploads.zooniverse.org/subject_location/20d92a32-d2fd-4c03-8d10-e8d0ef2cc60c.png,10,NOTHINGHERE,9,90
GCETRF_CC_13Sep2021_06100014_frame_2,06100014_frame_201.png,6/11/2021 2:06,06100014_frame_202.png,6/11/2021 2:06,99750863,9858,26731,120984,10,2024-06-25 19:51:36 UTC,classification_count,2024-06-03 20:28:28 UTC,2024-06-03 20:28:28 UTC,https://panoptes-uploads.zooniverse.org/subject_location/55b84943-63c0-4b26-9ff2-804855f78df1.png,https://panoptes-uploads.zooniverse.org/subject_location/a2a3be07-ee79-4afb-af39-e346f1b13e8b.png,10,NOTHINGHERE,7,70
GCETRF_CC_13Sep2021_06110015_frame_2,06110015_frame_201.png,6/11/2021 18:52,06110015_frame_202.png,6/11/2021 18:52,99750876,9858,26731,120984,10,2024-06-25 22:48:52 UTC,classification_count,2024-06-03 20:28:32 UTC,2024-06-03 20:28:32 UTC,https://panoptes-uploads.zooniverse.org/subject_location/301a5c1d-b766-495e-8591-8e6a81876af2.png,https://panoptes-uploads.zooniverse.org/subject_location/42361c38-8d51-4fdd-a436-b32b7c26783c.png,10,PARTIALANIMAL,8,80
GCETRF_CC_13Sep2021_06110018_frame_2,06110018_frame_201.png,6/12/2021 8:02,06110018_frame_202.png,6/12/2021 8:02,99750878,9858,26731,120984,10,2024-06-22 23:16:27 UTC,classification_count,2024-06-03 20:28:32 UTC,2024-06-03 20:28:32 UTC,https://panoptes-uploads.zooniverse.org/subject_location/3abbcb4b-321c-4935-a018-548823d74d6a.png,https://panoptes-uploads.zooniverse.org/subject_location/acc20179-8430-4445-a902-27d5a68e1db5.png,10,NOTHINGHERE,4,40
GCETRF_CC_13Sep2021_06130019_frame_2,06130019_frame_201.png,6/14/2021 3:22,06130019_frame_202.png,6/14/2021 3:22,99750879,9858,26731,120984,10,2024-06-26 02:12:46 UTC,classification_count,2024-06-03 20:28:33 UTC,2024-06-03 20:28:33 UTC,https://panoptes-uploads.zooniverse.org/subject_location/500a4250-4ee6-4b5a-bb80-67d555539c91.png,https://panoptes-uploads.zooniverse.org/subject_location/50995c95-e75b-46d4-94fc-bbb4fdca5a8d.png,10,PARTIALANIMAL,4,40
GCETRF_CC_13Sep2021_06130020_frame_2,06130020_frame_201.png,6/14/2021 3:23,06130020_frame_202.png,6/14/2021 3:23,99750880,9858,26731,120984,10,2024-06-25 19:00:30 UTC,classification_count,2024-06-03 20:28:33 UTC,2024-06-03 20:28:33 UTC,https://panoptes-uploads.zooniverse.org/subject_location/ca34a4f0-be82-440c-aedd-34357d1d1358.png,https://panoptes-uploads.zooniverse.org/subject_location/00d6d5e2-e27d-4be1-ace6-a4015ca5d9c1.png,10,PARTIALANIMAL,5,50
GCETRF_CC_13Sep2021_06130024_frame_2,06130024_frame_201.png,6/14/2021 8:09,06130024_frame_202.png,6/14/2021 8:09,99750888,9858,26731,120984,10,2024-06-25 03:01:27 UTC,classification_count,2024-06-03 20:28:34 UTC,2024-06-03 20:28:34 UTC,https://panoptes-uploads.zooniverse.org/subject_location/2d76a4a2-b66a-456c-b0e6-7d920acdf87f.png,https://panoptes-uploads.zooniverse.org/subject_location/fc086713-f15c-4fee-917d-5f42432edfd9.png,10,PARTIALANIMAL,7,70
GCETRF_CC_13Sep2021_06140026_frame_2,06140026_frame_201.png,6/14/2021 19:48,06140026_frame_202.png,6/14/2021 19:48,99750892,9858,26731,120984,10,2024-06-25 20:08:28 UTC,classification_count,2024-06-03 20:28:35 UTC,2024-06-03 20:28:35 UTC,https://panoptes-uploads.zooniverse.org/subject_location/249830f9-ca0b-4764-b51e-c3b71f3e6172.png,https://panoptes-uploads.zooniverse.org/subject_location/a6e0f37b-8e88-4db7-aff1-a4af6010f1c9.png,10,NOTHINGHERE,6,60
GCETRF_CC_13Sep2021_06140028_frame_2,06140028_frame_201.png,6/14/2021 23:34,06140028_frame_202.png,6/14/2021 23:34,99750899,9858,26731,120984,10,2024-06-25 19:39:59 UTC,classification_count,2024-06-03 20:28:37 UTC,2024-06-03 20:28:37 UTC,https://panoptes-uploads.zooniverse.org/subject_location/30f81f07-f554-4fda-9954-f09da92bddbf.png,https://panoptes-uploads.zooniverse.org/subject_location/3221f2b2-1ec5-40ab-ac77-dfad4a77eb10.png,10,PARTIALANIMAL,6,60
GCETRF_CC_13Sep2021_06140032_frame_2,06140032_frame_201.png,6/15/2021 1:12,06140032_frame_202.png,6/15/2021 1:12,99750903,9858,26731,120984,10,2024-06-24 15:36:48 UTC,classification_count,2024-06-03 20:28:38 UTC,2024-06-03 20:28:38 UTC,https://panoptes-uploads.zooniverse.org/subject_location/dfc29bf6-6a17-426c-9c67-2d84f83e0680.png,https://panoptes-uploads.zooniverse.org/subject_location/9865bfd8-645b-41fb-8b59-4638092bfc43.png,10,HUMANORVEHICLE,5,50
GCETRF_CC_13Sep2021_06140034_frame_2,06140034_frame_201.png,6/15/2021 6:50,06140034_frame_202.png,6/15/2021 6:50,99750911,9858,26731,120984,10,2024-06-26 12:02:07 UTC,classification_count,2024-06-03 20:28:40 UTC,2024-06-03 20:28:40 UTC,https://panoptes-uploads.zooniverse.org/subject_location/b174280e-34be-442e-be59-fedcaaf83aee.png,https://panoptes-uploads.zooniverse.org/subject_location/9dc9f208-cb3b-4388-a6fa-dfb5222d0d04.png,10,NOTHINGHERE,8,80
GCETRF_CC_13Sep2021_06160035_frame_2,06160035_frame_201.png,6/16/2021 17:33,06160035_frame_202.png,6/16/2021 17:33,99750914,9858,26731,120984,10,2024-06-25 20:01:15 UTC,classification_count,2024-06-03 20:28:40 UTC,2024-06-03 20:28:40 UTC,https://panoptes-uploads.zooniverse.org/subject_location/686d2201-3565-4f39-9f2a-06416f5d9257.png,https://panoptes-uploads.zooniverse.org/subject_location/61910bfb-2a1e-4cdc-ba58-e885d8c13617.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06160036_frame_2,06160036_frame_201.png,6/17/2021 6:16,06160036_frame_202.png,6/17/2021 6:16,99750913,9858,26731,120984,10,2024-06-25 12:22:39 UTC,classification_count,2024-06-03 20:28:40 UTC,2024-06-03 20:28:40 UTC,https://panoptes-uploads.zooniverse.org/subject_location/21001afd-36b9-4f23-bd7d-5b32cdee0403.png,https://panoptes-uploads.zooniverse.org/subject_location/1ee43f81-14cd-4e0d-a34a-17ff8e7fa51f.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170037_frame_2,06170037_frame_201.png,6/17/2021 10:12,06170037_frame_202.png,6/17/2021 10:12,99750927,9858,26731,120984,10,2024-06-25 21:08:52 UTC,classification_count,2024-06-03 20:28:43 UTC,2024-06-03 20:28:43 UTC,https://panoptes-uploads.zooniverse.org/subject_location/a2ee904f-f792-423b-af07-afa0409485ed.png,https://panoptes-uploads.zooniverse.org/subject_location/47d22094-8ada-4f4c-aa20-f823bd30ed2c.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170038_frame_2,06170038_frame_201.png,6/17/2021 10:17,06170038_frame_202.png,6/17/2021 10:17,99750929,9858,26731,120984,10,2024-06-26 04:25:53 UTC,classification_count,2024-06-03 20:28:44 UTC,2024-06-03 20:28:44 UTC,https://panoptes-uploads.zooniverse.org/subject_location/338fb043-aecf-4295-aa2e-73dfbdbc63ca.png,https://panoptes-uploads.zooniverse.org/subject_location/21499f0e-fc71-42d8-b0b0-ae21af006e75.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170039_frame_2,06170039_frame_201.png,6/17/2021 10:18,06170039_frame_202.png,6/17/2021 10:18,99750932,9858,26731,120984,10,2024-06-26 04:12:46 UTC,classification_count,2024-06-03 20:28:44 UTC,2024-06-03 20:28:44 UTC,https://panoptes-uploads.zooniverse.org/subject_location/bffa8215-5425-4203-a42e-b56443251c6b.png,https://panoptes-uploads.zooniverse.org/subject_location/f40aca50-e2c2-4195-85bb-38c29a93f219.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170040_frame_2,06170040_frame_201.png,6/17/2021 10:19,06170040_frame_202.png,6/17/2021 10:19,99750935,9858,26731,120984,10,2024-06-26 07:26:28 UTC,classification_count,2024-06-03 20:28:45 UTC,2024-06-03 20:28:45 UTC,https://panoptes-uploads.zooniverse.org/subject_location/f281fcf5-a3f7-45f6-9481-89ec1b6b4159.png,https://panoptes-uploads.zooniverse.org/subject_location/b5493aa9-f3de-4797-a178-2631e81e0ae9.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170041_frame_2,06170041_frame_201.png,6/17/2021 10:22,06170041_frame_202.png,6/17/2021 10:22,99750938,9858,26731,120984,10,2024-06-24 21:31:41 UTC,classification_count,2024-06-03 20:28:45 UTC,2024-06-03 20:28:45 UTC,https://panoptes-uploads.zooniverse.org/subject_location/1185baae-6210-4081-a8ba-d367a358003a.png,https://panoptes-uploads.zooniverse.org/subject_location/d1faff1a-1f38-424a-a4ff-4f9a16f7c45e.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170042_frame_2,06170042_frame_201.png,6/17/2021 10:25,06170042_frame_202.png,6/17/2021 10:25,99750949,9858,26731,120984,10,2024-06-24 16:36:44 UTC,classification_count,2024-06-03 20:28:48 UTC,2024-06-03 20:28:48 UTC,https://panoptes-uploads.zooniverse.org/subject_location/2e6a2814-6f7d-480c-98d8-01bca4c95461.png,https://panoptes-uploads.zooniverse.org/subject_location/b7b76b2f-67e3-4fa7-a53c-586eca424469.png,10,NOTHINGHERE,9,90
GCETRF_CC_13Sep2021_06170043_frame_2,06170043_frame_201.png,6/17/2021 11:52,06170043_frame_202.png,6/17/2021 11:52,99750951,9858,26731,120984,10,2024-06-25 21:07:22 UTC,classification_count,2024-06-03 20:28:49 UTC,2024-06-03 20:28:49 UTC,https://panoptes-uploads.zooniverse.org/subject_location/17a15813-4fd1-4f5a-bf20-c7352b27fe1a.png,https://panoptes-uploads.zooniverse.org/subject_location/38e0fc63-6def-40fe-ac65-ea86f2ac0dd4.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170044_frame_2,06170044_frame_201.png,6/17/2021 12:38,06170044_frame_202.png,6/17/2021 12:38,99750958,9858,26731,120984,10,2024-06-24 21:04:05 UTC,classification_count,2024-06-03 20:28:50 UTC,2024-06-03 20:28:50 UTC,https://panoptes-uploads.zooniverse.org/subject_location/06589ef9-3b03-49b6-a915-ff3db4c14a16.png,https://panoptes-uploads.zooniverse.org/subject_location/2485ed1a-394d-4846-b43a-42088a8f196b.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170045_frame_2,06170045_frame_201.png,6/17/2021 12:40,06170045_frame_202.png,6/17/2021 12:40,99750962,9858,26731,120984,10,2024-06-25 16:49:41 UTC,classification_count,2024-06-03 20:28:51 UTC,2024-06-03 20:28:51 UTC,https://panoptes-uploads.zooniverse.org/subject_location/5984cc92-35f0-4d47-b319-119f33d7d754.png,https://panoptes-uploads.zooniverse.org/subject_location/a98cf831-c8bd-49a7-b49f-1c867605dd18.png,10,NOTHINGHERE,9,90
GCETRF_CC_13Sep2021_06170046_frame_2,06170046_frame_201.png,6/17/2021 12:41,06170046_frame_202.png,6/17/2021 12:41,99750965,9858,26731,120984,10,2024-06-26 08:12:25 UTC,classification_count,2024-06-03 20:28:52 UTC,2024-06-03 20:28:52 UTC,https://panoptes-uploads.zooniverse.org/subject_location/b1df55f0-94ec-49d9-a183-243c2c317128.png,https://panoptes-uploads.zooniverse.org/subject_location/afce3a9b-1886-4824-addc-ce5b8c1a4d7e.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170047_frame_2,06170047_frame_201.png,6/17/2021 12:43,06170047_frame_202.png,6/17/2021 12:43,99750967,9858,26731,120984,10,2024-06-26 03:46:44 UTC,classification_count,2024-06-03 20:28:52 UTC,2024-06-03 20:28:52 UTC,https://panoptes-uploads.zooniverse.org/subject_location/79f8be2e-bb91-4d77-abe5-74a4bef00239.png,https://panoptes-uploads.zooniverse.org/subject_location/9a069dae-167d-4b0f-b358-387e02ca03d4.png,10,NOTHINGHERE,8,80
GCETRF_CC_13Sep2021_06170048_frame_2,06170048_frame_201.png,6/17/2021 18:52,06170048_frame_202.png,6/17/2021 18:52,99750969,9858,26731,120984,10,2024-06-24 00:24:41 UTC,classification_count,2024-06-03 20:28:52 UTC,2024-06-03 20:28:52 UTC,https://panoptes-uploads.zooniverse.org/subject_location/8c9d84e6-6907-44a3-9014-842921454537.png,https://panoptes-uploads.zooniverse.org/subject_location/3177d5cd-2984-45d8-b104-8c4e0773d4c2.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170049_frame_2,06170049_frame_201.png,6/17/2021 19:11,06170049_frame_202.png,6/17/2021 19:11,99750978,9858,26731,120984,10,2024-06-26 07:38:03 UTC,classification_count,2024-06-03 20:28:55 UTC,2024-06-03 20:28:55 UTC,https://panoptes-uploads.zooniverse.org/subject_location/c1d29fba-66f7-4ad5-8a5c-1378d4bdc7a9.png,https://panoptes-uploads.zooniverse.org/subject_location/2481766f-3205-4bf7-b57d-da6301c6e405.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06170050_frame_2,06170050_frame_201.png,6/17/2021 19:12,06170050_frame_202.png,6/17/2021 19:12,99750988,9858,26731,120984,10,2024-06-25 18:05:03 UTC,classification_count,2024-06-03 20:28:58 UTC,2024-06-03 20:28:58 UTC,https://panoptes-uploads.zooniverse.org/subject_location/7b03b2ca-47b9-4016-a418-698552eb9c9e.png,https://panoptes-uploads.zooniverse.org/subject_location/4fe3ecb9-c1d9-4ce5-9336-a9170fc11e89.png,10,NOTHINGHERE,9,90
GCETRF_CC_13Sep2021_06220055_frame_2,06220055_frame_201.png,6/23/2021 7:55,06220055_frame_202.png,6/23/2021 7:55,99750989,9858,26731,120984,10,2024-06-25 16:51:09 UTC,classification_count,2024-06-03 20:28:58 UTC,2024-06-03 20:28:58 UTC,https://panoptes-uploads.zooniverse.org/subject_location/592aa608-2afa-46bf-a173-799b2b1a9b2d.png,https://panoptes-uploads.zooniverse.org/subject_location/4dbb56d2-2e00-49b7-aed0-eba190a23f23.png,10,NOTHINGHERE,5,50
GCETRF_CC_13Sep2021_07280066_frame_2,07280066_frame_201.png,7/29/2021 9:03,07280066_frame_202.png,7/29/2021 9:03,99750990,9858,26731,120984,10,2024-06-26 07:54:13 UTC,classification_count,2024-06-03 20:28:58 UTC,2024-06-03 20:28:58 UTC,https://panoptes-uploads.zooniverse.org/subject_location/374d0dd0-37b6-4063-af8e-ac1964a6ac44.png,https://panoptes-uploads.zooniverse.org/subject_location/9c5a2f9f-26e6-465f-a514-3043cff07f8d.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_08020070_frame_2,08020070_frame_201.png,8/3/2021 2:09,08020070_frame_202.png,8/3/2021 2:09,99750994,9858,26731,120984,10,2024-06-25 16:21:31 UTC,classification_count,2024-06-03 20:28:59 UTC,2024-06-03 20:28:59 UTC,https://panoptes-uploads.zooniverse.org/subject_location/3f12336d-5c8f-4ffd-ac6d-dfd0818a61c1.png,https://panoptes-uploads.zooniverse.org/subject_location/2bcdc416-9512-4534-8e1d-4ceb0e23517e.png,10,NOTHINGHERE,4,40
GCETRF_CC_13Sep2021_08020072_frame_2,08020072_frame_201.png,8/3/2021 2:11,08020072_frame_202.png,8/3/2021 2:11,99751004,9858,26731,120984,10,2024-06-26 03:57:09 UTC,classification_count,2024-06-03 20:29:02 UTC,2024-06-03 20:29:02 UTC,https://panoptes-uploads.zooniverse.org/subject_location/06e6c05b-64ab-49d6-b8c5-e01a35756a6c.png,https://panoptes-uploads.zooniverse.org/subject_location/73a04f81-5036-451e-80f8-3c50ad337013.png,10,HUMANORVEHICLE,4,40
GCETRF_CC_13Sep2021_08020073_frame_2,08020073_frame_201.png,8/3/2021 8:21,08020073_frame_202.png,8/3/2021 8:21,99751009,9858,26731,120984,10,2024-06-22 21:17:44 UTC,classification_count,2024-06-03 20:29:03 UTC,2024-06-03 20:29:03 UTC,https://panoptes-uploads.zooniverse.org/subject_location/5171532d-1b0a-418b-86a6-46ded55a7914.png,https://panoptes-uploads.zooniverse.org/subject_location/b7315d08-eda8-4f4a-b1ea-5415c233e122.png,10,RINGTAIL,5,50
GCETRF_CC_13Sep2021_08020074_frame_2,08020074_frame_201.png,8/3/2021 8:35,08020074_frame_202.png,8/3/2021 8:35,99751010,9858,26731,120984,10,2024-06-26 11:53:15 UTC,classification_count,2024-06-03 20:29:03 UTC,2024-06-03 20:29:03 UTC,https://panoptes-uploads.zooniverse.org/subject_location/62bd62db-e466-41a6-9c50-d6d6a28a45f8.png,https://panoptes-uploads.zooniverse.org/subject_location/bcc87460-5a35-412b-bb15-cd4cf8675be6.png,10,RINGTAIL,10,100
GCETRF_CC_13Sep2021_08040075_frame_2,08040075_frame_201.png,8/4/2021 20:33,08040075_frame_202.png,8/4/2021 20:33,99751012,9858,26731,120984,10,2024-06-26 04:27:59 UTC,classification_count,2024-06-03 20:29:04 UTC,2024-06-03 20:29:04 UTC,https://panoptes-uploads.zooniverse.org/subject_location/0694b316-e962-4e15-bf78-9410c6f998fd.png,https://panoptes-uploads.zooniverse.org/subject_location/67496a8f-3404-431c-b2fc-5d569ddb7c73.png,10,HUMANORVEHICLE,10,100
GCETRF_CC_13Sep2021_08040076_frame_2,08040076_frame_201.png,8/4/2021 20:36,08040076_frame_202.png,8/4/2021 20:36,99751013,9858,26731,120984,10,2024-06-25 22:13:45 UTC,classification_count,2024-06-03 20:29:04 UTC,2024-06-03 20:29:04 UTC,https://panoptes-uploads.zooniverse.org/subject_location/013285c9-a588-4a89-a5f7-61fd8bce6f5b.png,https://panoptes-uploads.zooniverse.org/subject_location/718b7727-cdcb-4377-86bb-cb63eb2f3564.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_08050078_frame_2,08050078_frame_201.png,8/6/2021 6:58,08050078_frame_202.png,8/6/2021 6:58,99751023,9858,26731,120984,10,2024-06-22 23:16:55 UTC,classification_count,2024-06-03 20:29:07 UTC,2024-06-03 20:29:07 UTC,https://panoptes-uploads.zooniverse.org/subject_location/1d6f5781-3aa9-41cb-b972-d90900457d49.png,https://panoptes-uploads.zooniverse.org/subject_location/c3024a71-2d55-4f56-9533-78ee91a37d1f.png,10,NOTHINGHERE,4,40
GCETRF_CC_13Sep2021_08240084_frame_2,08240084_frame_201.png,8/25/2021 7:26,08240084_frame_202.png,8/25/2021 7:26,99751030,9858,26731,120984,10,2024-06-24 16:25:01 UTC,classification_count,2024-06-03 20:29:09 UTC,2024-06-03 20:29:09 UTC,https://panoptes-uploads.zooniverse.org/subject_location/a7e1cff8-5326-476e-8202-8055de40f555.png,https://panoptes-uploads.zooniverse.org/subject_location/79c64f71-ccf1-4b1a-b967-e3a6a8c21fd5.png,10,NOTHINGHERE,4,40
GCETRF_CC_13Sep2021_08240085_frame_2,08240085_frame_201.png,8/25/2021 7:28,08240085_frame_202.png,8/25/2021 7:28,99751032,9858,26731,120984,10,2024-06-25 16:12:58 UTC,classification_count,2024-06-03 20:29:10 UTC,2024-06-03 20:29:10 UTC,https://panoptes-uploads.zooniverse.org/subject_location/d094cae8-79bd-4637-a52d-a6f581034170.png,https://panoptes-uploads.zooniverse.org/subject_location/b574baff-7d74-4ccf-83c4-6eea86ea593d.png,10,RINGTAIL,4,40
GCETRF_CC_13Sep2021_08270088_frame_2,08270088_frame_201.png,8/28/2021 5:13,08270088_frame_202.png,8/28/2021 5:13,99751033,9858,26731,120984,10,2024-06-25 22:46:30 UTC,classification_count,2024-06-03 20:29:10 UTC,2024-06-03 20:29:10 UTC,https://panoptes-uploads.zooniverse.org/subject_location/07ccfaca-8f5d-4f85-bed9-b7dcfe877946.png,https://panoptes-uploads.zooniverse.org/subject_location/0c17cb8b-8204-4124-90ea-298268c490c1.png,10,RINGTAIL,5,50
GCETRF_CC_13Sep2021_08270089_frame_2,08270089_frame_201.png,8/28/2021 5:15,08270089_frame_202.png,8/28/2021 5:15,99751034,9858,26731,120984,10,2024-06-26 07:16:36 UTC,classification_count,2024-06-03 20:29:10 UTC,2024-06-03 20:29:10 UTC,https://panoptes-uploads.zooniverse.org/subject_location/4bfd42aa-80ab-40c5-be9c-80aabbd20afa.png,https://panoptes-uploads.zooniverse.org/subject_location/0d64f570-bfee-438f-b26b-d9c6859056ee.png,10,RINGTAIL,5,50
GCETRF_CC_13Sep2021_08280090_frame_2,08280090_frame_201.png,8/29/2021 6:54,08280090_frame_202.png,8/29/2021 6:54,99751038,9858,26731,120984,10,2024-06-26 07:13:05 UTC,classification_count,2024-06-03 20:29:11 UTC,2024-06-03 20:29:11 UTC,https://panoptes-uploads.zooniverse.org/subject_location/f4918afd-9567-4ef4-851a-cb1cb35aea49.png,https://panoptes-uploads.zooniverse.org/subject_location/9aa03df4-4df6-4903-bf5d-6943f0e4e7fe.png,10,RINGTAIL,5,50
GCETRF_CC_13Sep2021_09030103_frame_2,09030103_frame_201.png,9/4/2021 3:27,09030103_frame_202.png,9/4/2021 3:27,99751047,9858,26731,120984,10,2024-06-25 01:58:54 UTC,classification_count,2024-06-03 20:29:14 UTC,2024-06-03 20:29:14 UTC,https://panoptes-uploads.zooniverse.org/subject_location/6e1bdf40-56cc-4fa2-bbb9-c348908cd566.png,https://panoptes-uploads.zooniverse.org/subject_location/ed75ce0e-8dd9-488e-b82e-9db8ac24ffd5.png,10,RINGTAIL,6,60
GCETRF_CC_13Sep2021_09070105_frame_2,09070105_frame_201.png,9/8/2021 8:22,09070105_frame_202.png,9/8/2021 8:22,99751049,9858,26731,120984,10,2024-06-26 04:15:29 UTC,classification_count,2024-06-03 20:29:15 UTC,2024-06-03 20:29:15 UTC,https://panoptes-uploads.zooniverse.org/subject_location/806b84a4-966c-43df-86d0-717de6a7c9b9.png,https://panoptes-uploads.zooniverse.org/subject_location/e11c11f3-f73f-4290-a21d-8cb4ce571841.png,10,PARTIALANIMAL,5,50
GCETRF_CC_13Sep2021_06070008_frame_3,06070008_frame_301.png,6/7/2021 22:42,06070008_frame_302.png,6/7/2021 22:42,99751051,9858,26731,120984,10,2024-06-26 07:51:49 UTC,classification_count,2024-06-03 20:29:15 UTC,2024-06-03 20:29:15 UTC,https://panoptes-uploads.zooniverse.org/subject_location/9959cda2-6e23-4cbb-b4f7-55379614044b.png,https://panoptes-uploads.zooniverse.org/subject_location/969aad27-88cf-4240-9d17-d8211227652a.png,10,PARTIALANIMAL,6,60
GCETRF_CC_13Sep2021_06100012_frame_3,06100012_frame_301.png,6/10/2021 18:31,06100012_frame_302.png,6/10/2021 18:31,99751056,9858,26731,120984,10,2024-06-26 04:39:07 UTC,classification_count,2024-06-03 20:29:17 UTC,2024-06-03 20:29:17 UTC,https://panoptes-uploads.zooniverse.org/subject_location/6d628a9b-033e-4be0-bb40-670a8e628bd2.png,https://panoptes-uploads.zooniverse.org/subject_location/2f528ce8-81d0-4542-b954-6b10c815bfc0.png,10,NOTHINGHERE,7,70
GCETRF_CC_13Sep2021_06100014_frame_3,06100014_frame_301.png,6/11/2021 2:07,06100014_frame_302.png,6/11/2021 2:07,99751058,9858,26731,120984,10,2024-06-25 21:05:29 UTC,classification_count,2024-06-03 20:29:17 UTC,2024-06-03 20:29:17 UTC,https://panoptes-uploads.zooniverse.org/subject_location/c4819209-2ad5-47ac-a752-af0f66e44e15.png,https://panoptes-uploads.zooniverse.org/subject_location/02bb7f09-04f6-4a27-b489-4a21f9cb0fc4.png,10,PARTIALANIMAL,6,60
GCETRF_CC_13Sep2021_06130020_frame_3,06130020_frame_301.png,6/14/2021 3:23,06130020_frame_302.png,6/14/2021 3:23,99751064,9858,26731,120984,10,2024-06-25 03:42:41 UTC,classification_count,2024-06-03 20:29:19 UTC,2024-06-03 20:29:19 UTC,https://panoptes-uploads.zooniverse.org/subject_location/99b1e93a-04ce-4507-b2fc-feb44be657e2.png,https://panoptes-uploads.zooniverse.org/subject_location/4cfd9b37-571f-4a85-bed8-f29f3b5b0cd9.png,10,NOTHINGHERE,5,50
GCETRF_CC_13Sep2021_06130022_frame_3,06130022_frame_301.png,6/14/2021 5:39,06130022_frame_302.png,6/14/2021 5:39,99751067,9858,26731,120984,10,2024-06-26 00:40:21 UTC,classification_count,2024-06-03 20:29:20 UTC,2024-06-03 20:29:20 UTC,https://panoptes-uploads.zooniverse.org/subject_location/49201488-5f9e-4978-9e45-9f5628ba17ee.png,https://panoptes-uploads.zooniverse.org/subject_location/01c79c5c-d36d-4ff3-8495-d4f436ace064.png,10,NOTHINGHERE,4,40
GCETRF_CC_13Sep2021_06140028_frame_3,06140028_frame_301.png,6/14/2021 23:34,06140028_frame_302.png,6/14/2021 23:34,99751069,9858,26731,120984,10,2024-06-24 20:13:00 UTC,classification_count,2024-06-03 20:29:20 UTC,2024-06-03 20:29:20 UTC,https://panoptes-uploads.zooniverse.org/subject_location/08305455-52eb-48f0-8d2f-a3648d641873.png,https://panoptes-uploads.zooniverse.org/subject_location/ce2a5538-5b4c-4d22-8c76-c4fa9a42daeb.png,10,PARTIALANIMAL,5,50
GCETRF_CC_13Sep2021_06140032_frame_3,06140032_frame_301.png,6/15/2021 1:13,06140032_frame_302.png,6/15/2021 1:13,99751074,9858,26731,120984,10,2024-06-26 04:45:54 UTC,classification_count,2024-06-03 20:29:22 UTC,2024-06-03 20:29:22 UTC,https://panoptes-uploads.zooniverse.org/subject_location/de22b1a3-d2e7-4366-bb34-f1b2e8ec8b70.png,https://panoptes-uploads.zooniverse.org/subject_location/18c4ffa2-e650-478a-896d-70631dfa96af.png,10,NOTHINGHERE,10,100
GCETRF_CC_13Sep2021_06140034_frame_3,06140034_frame_301.png,6/15/2021 6:51,06140034_frame_302.png,6/15/2021 6:51,99751083,9858,26731,120984,10,2024-06-25 20:56:18 UTC,classification_count,2024-06-03 20:29:24 UTC,2024-06-03 20:29:24 UTC,https://panoptes-uploads.zooniverse.org/subject_location/137841b9-1832-43b5-b598-845353f71d6f.png,https://panoptes-uploads.zooniverse.org/subject_location/23c1556e-f9e3-4d2c-822f-05f672ed6b03.png,10,NOTHINGHERE,9,90
GCETRF_CC_13Sep2021_06160035_frame_3,06160035_frame_301.png,6/16/2021 17:33,06160035_frame_302.png,6/16/2021 17:33,99751084,9858,26731,120984,10,2024-06-26 03:43:14 UTC,classification_count,2024-06-03 20:29:25 UTC,2024-06-03 20:29:25 UTC,https://panoptes-uploads.zooniverse.org/subject_location/de305a4b-c7f8-478c-831f-f9e1dc7816e8.png,https://panoptes-uploads.zooniverse.org/subject_location/5283453e-40db-49b9-8941-c7308f8f28be.png,10,NOTHINGHERE,10,100
